time[s],LF_EXT-LF_FLX,LH_EXT-LH_FLX,RF_EXT-RF_FLX,RH_EXT-RH_FLX
0.676,-0.996116,0.920821,0.523708,-0.33283
0.677,-0.99155,0.918769,0.528358,-0.340916
0.678,-0.998981,0.916695,0.532936,-0.348903
0.679,-1.00628,0.914598,0.537442,-0.356792
0.68,-1.01345,0.912479,0.541876,-0.364583
0.681,-1.00842,0.910339,0.546239,-0.372277
0.682,-1.00329,0.908177,0.550532,-0.379874
0.683,-0.998212,0.905994,0.554754,-0.387376
0.684,-0.993193,0.903791,0.558907,-0.394782
0.685,-1.00021,0.901568,0.562992,-0.402093
0.686,-1.00709,0.899326,0.567007,-0.409311
0.687,-1.00185,0.897063,0.570955,-0.416435
0.688,-0.996523,0.894782,0.574836,-0.423466
0.689,-0.991253,0.892482,0.578649,-0.430404
0.69,-0.998002,0.890163,0.582396,-0.437251
0.691,-1.00463,0.887827,0.586077,-0.444007
0.692,-1.01113,0.885473,0.589692,-0.450672
0.693,-1.00545,0.883101,0.593243,-0.457247
0.694,-0.9997,0.880712,0.596729,-0.463733
0.695,-0.994016,0.878307,0.600152,-0.47013
0.696,-1.0004,0.875885,0.60351,-0.476439
0.697,-1.00666,0.873448,0.606806,-0.482661
0.698,-1.0008,0.870994,0.61004,-0.488795
0.699,-0.994862,0.868525,0.613211,-0.494843
0.7,-0.989,0.866041,0.616321,-0.500805
0.701,-0.995151,0.863542,0.61937,-0.506681
0.702,-1.00118,0.861029,0.622358,-0.512473
0.703,-1.0071,0.858501,0.625287,-0.518181
0.704,-1.00089,0.85596,0.628156,-0.523806
0.705,-0.994614,0.853405,0.630965,-0.529347
0.706,-0.988418,0.850837,0.633716,-0.534806
0.707,-0.99424,0.848256,0.636409,-0.540183
0.708,-0.999948,0.845662,0.639045,-0.545479
0.709,-1.00554,0.843056,0.641623,-0.550695
0.71,-1.01103,0.840438,0.644145,-0.55583
0.711,-1.00434,0.837808,0.64661,-0.560885
0.712,-0.997588,0.835167,0.649019,-0.565862
0.713,-0.990933,0.832514,0.651374,-0.570761
0.714,-0.99634,0.82985,0.653673,-0.575581
0.715,-1.00164,0.827176,0.655918,-0.580324
0.716,-1.00683,0.824491,0.658109,-0.584991
0.717,-0.999894,0.821797,0.660247,-0.589581
0.718,-0.992909,0.819092,0.662331,-0.594096
0.719,-0.998021,0.816378,0.664363,-0.598536
0.72,-1.00303,0.813654,0.666343,-0.602901
0.721,-1.00793,0.810922,0.668272,-0.607192
0.722,-1.00069,0.808181,0.670149,-0.61141
0.723,-0.993409,0.805431,0.671975,-0.615555
0.724,-0.986234,0.802673,0.673751,-0.619628
0.725,-0.991083,0.799907,0.675478,-0.623629
0.726,-0.99583,0.797134,0.677154,-0.627559
0.727,-1.00048,0.794352,0.678782,-0.631418
0.728,-1.00502,0.791564,0.680362,-0.635208
0.729,-0.99746,0.788769,0.681893,-0.638927
0.73,-0.989865,0.785967,0.683376,-0.642578
0.731,-0.994352,0.783158,0.684813,-0.64616
0.732,-0.99874,0.780343,0.686202,-0.649674
0.733,-1.00303,0.777522,0.687545,-0.653121
0.734,-1.00722,0.774695,0.688843,-0.6565
0.735,-0.999285,0.771863,0.690094,-0.659814
0.736,-0.99132,0.769026,0.691301,-0.663061
0.737,-0.995467,0.766183,0.692463,-0.666244
0.738,-0.99952,0.763335,0.69358,-0.669361
0.739,-1.00348,0.760483,0.694654,-0.672414
0.74,-1.00734,0.757626,0.695685,-0.675404
0.741,-0.999072,0.754766,0.696672,-0.67833
0.742,-0.990785,0.751901,0.697617,-0.681194
0.743,-0.994614,0.749032,0.698519,-0.683995
0.744,-0.998352,0.74616,0.69938,-0.686735
0.745,-1.002,0.743285,0.7002,-0.689413
0.746,-1.00556,0.740406,0.700978,-0.692031
0.747,-0.997,0.737524,0.701716,-0.694588
0.748,-0.988433,0.73464,0.702413,-0.697086
0.749,-0.991965,0.731753,0.703071,-0.699525
0.75,-0.995408,0.728864,0.70369,-0.701905
0.751,-0.998765,0.725973,0.704269,-0.704228
0.752,-1.00203,0.72308,0.70481,-0.706492
0.753,-1.00522,0.720185,0.705313,-0.708699
0.754,-0.996293,0.717288,0.705778,-0.71085
0.755,-0.987365,0.71439,0.706205,-0.712944
0.756,-0.990535,0.711491,0.706596,-0.714983
0.757,-0.993622,0.708591,0.70695,-0.716966
0.758,-0.996626,0.705691,0.707267,-0.718895
0.759,-0.999546,0.702789,0.707549,-0.720769
0.76,-1.00239,0.699887,0.707795,-0.72259
0.761,-1.00514,0.696985,0.708006,-0.724358
0.762,-0.995791,0.694083,0.708182,-0.726072
0.763,-0.986447,0.691181,0.708323,-0.727735
0.764,-0.989206,0.68828,0.708431,-0.729345
0.765,-0.991885,0.685378,0.708505,-0.730904
0.766,-0.994485,0.682478,0.708546,-0.732413
0.767,-0.997007,0.679578,0.708553,-0.73387
0.768,-0.999452,0.676679,0.708528,-0.735278
0.769,-1.00182,0.673781,0.708471,-0.736637
0.77,-1.00411,0.670885,0.708382,-0.737946
0.771,-0.994307,0.667989,0.708261,-0.739206
0.772,-0.98452,0.665096,0.70811,-0.740419
0.773,-0.986828,0.662204,0.707927,-0.741584
0.774,-0.989062,0.659314,0.707714,-0.742701
0.775,-0.991222,0.656426,0.707471,-0.743772
0.776,-0.993309,0.653541,0.707198,-0.744796
0.777,-0.995323,0.650658,0.706895,-0.745775
0.778,-0.997266,0.647777,0.706564,-0.746708
0.779,-0.999138,0.644899,0.706204,-0.747596
0.78,-1.00094,0.642024,0.705815,-0.74844
0.781,-1.00267,0.639151,0.705398,-0.749239
0.782,-0.992322,0.636282,0.704953,-0.749995
0.783,-0.982003,0.633416,0.704481,-0.750707
0.784,-0.983769,0.630553,0.703982,-0.751377
0.785,-0.985467,0.627694,0.703456,-0.752004
0.786,-0.987097,0.624838,0.702904,-0.752589
0.787,-0.98866,0.621986,0.702325,-0.753133
0.788,-0.990156,0.619138,0.701721,-0.753635
0.789,-0.991587,0.616294,0.701091,-0.754097
0.79,-0.992952,0.613455,0.700436,-0.754518
0.791,-0.994253,0.610619,0.699757,-0.7549
0.792,-0.99549,0.607788,0.699052,-0.755242
0.793,-0.996664,0.604961,0.698324,-0.755545
0.794,-0.997775,0.602139,0.697571,-0.75581
0.795,-0.998824,0.599322,0.696795,-0.756036
0.796,-0.999812,0.596509,0.695995,-0.756224
0.797,-1.00074,0.593702,0.695173,-0.756375
0.798,-1.00161,0.590899,0.694328,-0.756489
0.799,-0.990404,0.588102,0.69346,-0.756566
0.8,-0.979253,0.58531,0.69257,-0.756607
0.801,-0.980183,0.582524,0.691659,-0.756612
0.802,-0.981053,0.579743,0.690726,-0.756582
0.803,-0.981865,0.576968,0.689771,-0.756517
0.804,-0.98262,0.574198,0.688796,-0.756416
0.805,-0.983317,0.571434,0.6878,-0.756282
0.806,-0.983957,0.568677,0.686784,-0.756114
0.807,-0.984542,0.565925,0.685747,-0.755912
0.808,-0.985071,0.56318,0.684691,-0.755677
0.809,-0.985545,0.56044,0.683615,-0.75541
0.81,-0.985965,0.557707,0.682521,-0.755109
0.811,-0.986331,0.554981,0.681407,-0.754777
0.812,-0.986644,0.552261,0.680274,-0.754414
0.813,-0.986904,0.549547,0.679123,-0.754019
0.814,-0.987112,0.546841,0.677954,-0.753593
0.815,-0.987269,0.544141,0.676767,-0.753136
0.816,-0.987374,0.541448,0.675562,-0.752649
0.817,-0.98743,0.538762,0.67434,-0.752133
0.818,-0.987435,0.536083,0.673101,-0.751587
0.819,-0.987391,0.533411,0.671845,-0.751012
0.82,-0.987299,0.530747,0.670572,-0.750408
0.821,-0.987158,0.528089,0.669283,-0.749775
0.822,-0.98697,0.52544,0.667978,-0.749115
0.823,-0.986734,0.522797,0.666657,-0.748427
0.824,-0.986452,0.520162,0.665321,-0.747711
0.825,-0.986123,0.517535,0.66397,-0.746969
0.826,-0.985749,0.514915,0.662603,-0.7462
0.827,-0.98533,0.512304,0.661221,-0.745404
0.828,-0.984867,0.5097,0.659825,-0.744582
0.829,-0.984359,0.507104,0.658415,-0.743735
0.83,-0.983808,0.504516,0.656991,-0.742862
0.831,-0.983214,0.501935,0.655552,-0.741965
0.832,-0.982577,0.499364,0.654101,-0.741042
0.833,-0.981899,0.4968,0.652635,-0.740096
0.834,-0.981179,0.494244,0.651157,-0.739125
0.835,-0.980418,0.491697,0.649666,-0.73813
0.836,-0.979616,0.489158,0.648162,-0.737112
0.837,-0.978774,0.486628,0.646646,-0.736071
0.838,-0.977893,0.484106,0.645117,-0.735008
0.839,-0.976973,0.481592,0.643577,-0.733921
0.84,-0.976015,0.479088,0.642024,-0.732813
0.841,-0.975018,0.476591,0.64046,-0.731683
0.842,-0.973984,0.474104,0.638885,-0.730531
0.843,-0.972912,0.471625,0.637299,-0.729358
0.844,-0.971804,0.469156,0.635702,-0.728164
0.845,-0.97066,0.466695,0.634094,-0.726949
0.846,-0.96948,0.464243,0.632476,-0.725715
0.847,-0.968264,0.461799,0.630847,-0.72446
0.848,-0.967014,0.459365,0.629209,-0.723185
0.849,-0.96573,0.45694,0.62756,-0.721891
0.85,-0.964412,0.454524,0.625902,-0.720578
0.851,-0.96306,0.452118,0.624235,-0.719245
0.852,-0.961675,0.44972,0.622558,-0.717895
0.853,-0.960258,0.447332,0.620873,-0.716526
0.854,-0.958808,0.444953,0.619178,-0.715139
0.855,-0.957327,0.442583,0.617475,-0.713734
0.856,-0.955815,0.440223,0.615764,-0.712312
0.857,-0.954272,0.437872,0.614044,-0.710872
0.858,-0.952698,0.435531,0.612316,-0.709416
0.859,-0.951095,0.433199,0.610581,-0.707943
0.86,-0.949462,0.430876,0.608838,-0.706454
0.861,-0.9478,0.428563,0.607087,-0.704948
0.862,-0.946109,0.42626,0.605329,-0.703427
0.863,-0.94439,0.423967,0.603564,-0.70189
0.864,-0.942643,0.421683,0.601792,-0.700338
0.865,-0.940869,0.419408,0.600014,-0.698771
0.866,-0.939067,0.417144,0.598228,-0.697189
0.867,-0.937239,0.414889,0.596437,-0.695593
0.868,-0.935385,0.412644,0.594639,-0.693982
0.869,-0.933505,0.410408,0.592835,-0.692357
0.87,-0.9316,0.408183,0.591026,-0.690719
0.871,-0.929669,0.405967,0.58921,-0.689067
0.872,-0.927714,0.403762,0.58739,-0.687401
0.873,-0.925734,0.401566,0.585564,-0.685723
0.874,-0.923731,0.39938,0.583732,-0.684032
0.875,-0.921704,0.397204,0.581896,-0.682328
0.876,-0.919654,0.395038,0.580055,-0.680612
0.877,-0.917581,0.392882,0.578209,-0.678884
0.878,-0.915486,0.390736,0.576359,-0.677145
0.879,-0.913369,0.3886,0.574505,-0.675393
0.88,-0.91123,0.386474,0.572646,-0.67363
0.881,-0.90907,0.384358,0.570783,-0.671857
0.882,-0.906889,0.382253,0.568917,-0.670072
0.883,-0.904687,0.380157,0.567046,-0.668276
0.884,-0.902466,0.378072,0.565172,-0.66647
0.885,-0.900224,0.375996,0.563295,-0.664654
0.886,-0.897963,0.373931,0.561414,-0.662828
0.887,-0.895683,0.371876,0.559531,-0.660992
0.888,-0.893384,0.369831,0.557644,-0.659146
0.889,-0.891066,0.367796,0.555755,-0.657291
0.89,-0.888731,0.365772,0.553862,-0.655427
0.891,-0.886377,0.363758,0.551968,-0.653554
0.892,-0.884006,0.361753,0.550071,-0.651673
0.893,-0.881619,0.35976,0.548171,-0.649782
0.894,-0.879214,0.357776,0.54627,-0.647884
0.895,-0.876793,0.355802,0.544367,-0.645977
0.896,-0.874355,0.353839,0.542461,-0.644063
0.897,-0.871902,0.351886,0.540554,-0.64214
0.898,-0.869434,0.349944,0.538646,-0.640211
0.899,-0.86695,0.348011,0.536736,-0.638274
0.9,-0.864452,0.346089,0.534825,-0.636329
0.901,-0.861939,0.344177,0.532912,-0.634378
0.902,-0.859411,0.342275,0.530999,-0.632421
0.903,-0.85687,0.340384,0.529084,-0.630456
0.904,-0.854315,0.338503,0.527169,-0.628486
0.905,-0.851747,0.336632,0.525253,-0.626509
0.906,-0.849166,0.334772,0.523337,-0.624526
0.907,-0.846572,0.332921,0.52142,-0.622538
0.908,-0.843966,0.331081,0.519503,-0.620543
0.909,-0.841348,0.329251,0.517585,-0.618544
0.91,-0.838718,0.327432,0.515668,-0.616539
0.911,-0.836076,0.325623,0.51375,-0.614529
0.912,-0.833423,0.323824,0.511833,-0.612515
0.913,-0.830759,0.322035,0.509916,-0.610495
0.914,-0.828084,0.320257,0.507999,-0.608471
0.915,-0.825399,0.318488,0.506083,-0.606443
0.916,-0.822704,0.31673,0.504168,-0.60441
0.917,-0.819998,0.314982,0.502253,-0.602374
0.918,-0.817284,0.313245,0.500339,-0.600333
0.919,-0.81456,0.311518,0.498426,-0.598289
0.92,-0.811826,0.3098,0.496514,-0.596241
0.921,-0.809084,0.308093,0.494603,-0.59419
0.922,-0.806334,0.306397,0.492693,-0.592136
0.923,-0.803575,0.30471,0.490784,-0.590079
0.924,-0.800808,0.303034,0.488877,-0.588019
0.925,-0.798034,0.301367,0.486972,-0.585956
0.926,-0.795251,0.299711,0.485068,-0.58389
0.927,-0.792462,0.298065,0.483166,-0.581822
0.928,-0.789666,0.29643,0.481266,-0.579752
0.929,-0.786862,0.294804,0.479367,-0.577679
0.93,-0.784053,0.293188,0.477471,-0.575605
0.931,-0.781236,0.291583,0.475577,-0.573529
0.932,-0.778414,0.289987,0.473685,-0.571451
0.933,-0.775586,0.288402,0.471795,-0.569371
0.934,-0.772753,0.286826,0.469908,-0.567291
0.935,-0.769914,0.285261,0.468023,-0.565208
0.936,-0.76707,0.283706,0.46614,-0.563125
0.937,-0.764221,0.28216,0.46426,-0.561041
0.938,-0.761367,0.280625,0.462383,-0.558956
0.939,-0.758509,0.279099,0.460509,-0.55687
0.94,-0.755646,0.277584,0.458637,-0.554783
0.941,-0.75278,0.276078,0.456769,-0.552696
0.942,-0.74991,0.274583,0.454904,-0.550609
0.943,-0.747036,0.273097,0.453041,-0.548522
0.944,-0.744159,0.271621,0.451182,-0.546434
0.945,-0.741278,0.270155,0.449326,-0.544347
0.946,-0.738395,0.268699,0.447474,-0.542259
0.947,-0.735509,0.267252,0.445625,-0.540172
0.948,-0.73262,0.265816,0.443779,-0.538086
0.949,-0.729729,0.264389,0.441937,-0.536
0.95,-0.726836,0.262972,0.440099,-0.533914
0.951,-0.723941,0.261564,0.438264,-0.53183
0.952,-0.721044,0.260167,0.436433,-0.529746
0.953,-0.718146,0.258779,0.434606,-0.527663
0.954,-0.715246,0.2574,0.432783,-0.525582
0.955,-0.712345,0.256032,0.430963,-0.523501
0.956,-0.709443,0.254673,0.429148,-0.521422
0.957,-0.70654,0.253323,0.427337,-0.519345
0.958,-0.703636,0.251983,0.42553,-0.517269
0.959,-0.700732,0.250653,0.423728,-0.515195
0.96,-0.697828,0.249332,0.421929,-0.513122
0.961,-0.694924,0.24802,0.420135,-0.511051
0.962,-0.69202,0.246719,0.418346,-0.508983
0.963,-0.689116,0.245426,0.416561,-0.506916
0.964,-0.686212,0.244143,0.41478,-0.504852
0.965,-0.683309,0.242869,0.413004,-0.50279
0.966,-0.680407,0.241605,0.411233,-0.50073
0.967,-0.677505,0.24035,0.409466,-0.498673
0.968,-0.674605,0.239104,0.407704,-0.496618
0.969,-0.671706,0.237868,0.405947,-0.494567
0.97,-0.668809,0.236641,0.404195,-0.492517
0.971,-0.665913,0.235423,0.402448,-0.490471
0.972,-0.663019,0.234214,0.400706,-0.488428
0.973,-0.660126,0.233015,0.398968,-0.486388
0.974,-0.657236,0.231824,0.397236,-0.48435
0.975,-0.654348,0.230643,0.395509,-0.482317
0.976,-0.651462,0.229471,0.393787,-0.480286
0.977,-0.648579,0.228307,0.392071,-0.478259
0.978,-0.645698,0.227153,0.390359,-0.476235
0.979,-0.64282,0.226008,0.388653,-0.474215
0.98,-0.639945,0.224872,0.386952,-0.472198
0.981,-0.637073,0.223745,0.385257,-0.470186
0.982,-0.634204,0.222626,0.383567,-0.468177
0.983,-0.631339,0.221517,0.381882,-0.466172
0.984,-0.628477,0.220416,0.380203,-0.46417
0.985,-0.625619,0.219325,0.37853,-0.462173
0.986,-0.622764,0.218242,0.376862,-0.46018
0.987,-0.619913,0.217167,0.3752,-0.458192
0.988,-0.617067,0.216102,0.373543,-0.456207
0.989,-0.614224,0.215045,0.371892,-0.454227
0.99,-0.611386,0.213997,0.370247,-0.452251
0.991,-0.608551,0.212957,0.368608,-0.45028
0.992,-0.605722,0.211926,0.366975,-0.448313
0.993,-0.602897,0.210904,0.365347,-0.446351
0.994,-0.600077,0.20989,0.363725,-0.444394
0.995,-0.597262,0.208885,0.362109,-0.442441
0.996,-0.594451,0.207888,0.3605,-0.440493
0.997,-0.591646,0.206899,0.358896,-0.43855
0.998,-0.588846,0.205919,0.357298,-0.436612
0.999,-0.586051,0.204948,0.355706,-0.434679
1,-0.583262,0.203984,0.35412,-0.432751
1.001,-0.580478,0.203029,0.35254,-0.430829
1.002,-0.577699,0.202083,0.350967,-0.428911
1.003,-0.574927,0.201144,0.3494,-0.426999
1.004,-0.57216,0.200214,0.347838,-0.425091
1.005,-0.569399,0.199291,0.346283,-0.42319
1.006,-0.566645,0.198377,0.344735,-0.421293
1.007,-0.563896,0.197471,0.343192,-0.419403
1.008,-0.561154,0.196573,0.341656,-0.417517
1.009,-0.558418,0.195684,0.340126,-0.415637
1.01,-0.555688,0.194802,0.338603,-0.413763
1.011,-0.552965,0.193928,0.337085,-0.411895
1.012,-0.550249,0.193062,0.335574,-0.410032
1.013,-0.547539,0.192204,0.33407,-0.408175
1.014,-0.544836,0.191353,0.332572,-0.406324
1.015,-0.54214,0.190511,0.33108,-0.404479
1.016,-0.539451,0.189676,0.329595,-0.402639
1.017,-0.536769,0.188849,0.328117,-0.400806
1.018,-0.534094,0.18803,0.326644,-0.398979
1.019,-0.531426,0.187219,0.325179,-0.397157
1.02,-0.528766,0.186415,0.32372,-0.395342
1.021,-0.526113,0.185619,0.322267,-0.393533
1.022,-0.523467,0.18483,0.320821,-0.39173
1.023,-0.520829,0.184049,0.319381,-0.389934
1.024,-0.518199,0.183275,0.317948,-0.388143
1.025,-0.515576,0.182509,0.316522,-0.386359
1.026,-0.512961,0.18175,0.315102,-0.384581
1.027,-0.510354,0.180999,0.313689,-0.38281
1.028,-0.507755,0.180255,0.312283,-0.381045
1.029,-0.505164,0.179518,0.310883,-0.379286
1.03,-0.50258,0.178789,0.30949,-0.377534
1.031,-0.500005,0.178067,0.308104,-0.375789
1.032,-0.497438,0.177352,0.306724,-0.37405
1.033,-0.49488,0.176644,0.305351,-0.372317
1.034,-0.492329,0.175944,0.303984,-0.370591
1.035,-0.489787,0.17525,0.302625,-0.368872
1.036,-0.487253,0.174564,0.301272,-0.36716
1.037,-0.484728,0.173885,0.299926,-0.365454
1.038,-0.482212,0.173212,0.298586,-0.363755
1.039,-0.479704,0.172547,0.297253,-0.362063
1.04,-0.477204,0.171888,0.295927,-0.360377
1.041,-0.474714,0.171237,0.294608,-0.358698
1.042,-0.472232,0.170592,0.293296,-0.357027
1.043,-0.469759,0.169954,0.29199,-0.355362
1.044,-0.467295,0.169323,0.290691,-0.353704
1.045,-0.464839,0.168699,0.289399,-0.352052
1.046,-0.462393,0.168081,0.288113,-0.350408
1.047,-0.459956,0.16747,0.286835,-0.348771
1.048,-0.457527,0.166866,0.285563,-0.347141
1.049,-0.455108,0.166268,0.284298,-0.345517
1.05,-0.452698,0.165677,0.283039,-0.343901
1.051,-0.450298,0.165092,0.281788,-0.342292
1.052,-0.447906,0.164514,0.280543,-0.34069
1.053,-0.445524,0.163942,0.279305,-0.339095
1.054,-0.443151,0.163377,0.278074,-0.337507
1.055,-0.440788,0.162818,0.276849,-0.335926
1.056,-0.438434,0.162265,0.275632,-0.334352
1.057,-0.436089,0.161719,0.274421,-0.332786
1.058,-0.433754,0.161179,0.273217,-0.331227
1.059,-0.431428,0.160645,0.27202,-0.329674
1.06,-0.429112,0.160118,0.270829,-0.328129
1.061,-0.426805,0.159596,0.269645,-0.326592
1.062,-0.424509,0.159081,0.268469,-0.325061
1.063,-0.422221,0.158572,0.267298,-0.323538
1.064,-0.419944,0.158069,0.266135,-0.322022
1.065,-0.417676,0.157572,0.264978,-0.320513
1.066,-0.415418,0.15708,0.263828,-0.319012
1.067,-0.41317,0.156595,0.262685,-0.317517
1.068,-0.410931,0.156116,0.261549,-0.31603
1.069,-0.408703,0.155643,0.260419,-0.314551
1.07,-0.406484,0.155175,0.259296,-0.313079
1.071,-0.404275,0.154713,0.25818,-0.311614
1.072,-0.402076,0.154257,0.257071,-0.310156
1.073,-0.399887,0.153807,0.255968,-0.308706
1.074,-0.397708,0.153363,0.254872,-0.307263
1.075,-0.395539,0.152924,0.253782,-0.305827
1.076,-0.39338,0.15249,0.2527,-0.304399
1.077,-0.39123,0.152063,0.251624,-0.302978
1.078,-0.389091,0.151641,0.250554,-0.301564
1.079,-0.386962,0.151224,0.249492,-0.300158
1.08,-0.384843,0.150813,0.248436,-0.29876
1.081,-0.382735,0.150407,0.247386,-0.297368
1.082,-0.380636,0.150007,0.246344,-0.295984
1.083,-0.378547,0.149612,0.245308,-0.294607
1.084,-0.376469,0.149223,0.244278,-0.293238
1.085,-0.3744,0.148839,0.243255,-0.291876
1.086,-0.372342,0.14846,0.242239,-0.290522
1.087,-0.370294,0.148086,0.241229,-0.289175
1.088,-0.368256,0.147717,0.240226,-0.287835
1.089,-0.366229,0.147354,0.23923,-0.286503
1.09,-0.364211,0.146996,0.23824,-0.285178
1.091,-0.362204,0.146643,0.237256,-0.28386
1.092,-0.360207,0.146295,0.236279,-0.28255
1.093,-0.358221,0.145952,0.235309,-0.281247
1.094,-0.356244,0.145614,0.234345,-0.279952
1.095,-0.354278,0.145281,0.233387,-0.278664
1.096,-0.352322,0.144953,0.232436,-0.277383
1.097,-0.350376,0.144629,0.231492,-0.27611
1.098,-0.348441,0.144311,0.230554,-0.274844
1.099,-0.346516,0.143997,0.229622,-0.273585
1.1,-0.344601,0.143689,0.228697,-0.272334
1.101,-0.342696,0.143385,0.227778,-0.27109
1.102,-0.340802,0.143085,0.226866,-0.269854
1.103,-0.338918,0.142791,0.22596,-0.268624
1.104,-0.337044,0.142501,0.22506,-0.267403
1.105,-0.33518,0.142216,0.224166,-0.266188
1.106,-0.333327,0.141935,0.223279,-0.264981
1.107,-0.331484,0.141659,0.222399,-0.263781
1.108,-0.329651,0.141387,0.221524,-0.262588
1.109,-0.327829,0.14112,0.220656,-0.261403
1.11,-0.326017,0.140857,0.219794,-0.260225
1.111,-0.324215,0.140599,0.218938,-0.259054
1.112,-0.322423,0.140345,0.218089,-0.257891
1.113,-0.320642,0.140096,0.217246,-0.256734
1.114,-0.318871,0.13985,0.216409,-0.255585
1.115,-0.31711,0.139609,0.215578,-0.254444
1.116,-0.315359,0.139373,0.214753,-0.253309
1.117,-0.313619,0.13914,0.213934,-0.252182
1.118,-0.311888,0.138912,0.213122,-0.251062
1.119,-0.310168,0.138688,0.212316,-0.249949
1.12,-0.308459,0.138468,0.211515,-0.248843
1.121,-0.306759,0.138252,0.210721,-0.247744
1.122,-0.30507,0.13804,0.209933,-0.246653
1.123,-0.30339,0.137833,0.209151,-0.245569
1.124,-0.301721,0.137629,0.208375,-0.244491
1.125,-0.300062,0.137429,0.207604,-0.243421
1.126,-0.298414,0.137233,0.20684,-0.242358
1.127,-0.296775,0.137041,0.206082,-0.241303
1.128,-0.295147,0.136853,0.20533,-0.240254
1.129,-0.293528,0.136669,0.204583,-0.239212
1.13,-0.29192,0.136489,0.203843,-0.238177
1.131,-0.290322,0.136312,0.203108,-0.23715
1.132,-0.288733,0.136139,0.202379,-0.236129
1.133,-0.287155,0.13597,0.201656,-0.235115
1.134,-0.285587,0.135805,0.200939,-0.234109
1.135,-0.284029,0.135643,0.200228,-0.233109
1.136,-0.282481,0.135485,0.199522,-0.232116
1.137,-0.280943,0.13533,0.198822,-0.23113
1.138,-0.279415,0.135179,0.198128,-0.230152
1.139,-0.277897,0.135032,0.19744,-0.22918
1.14,-0.276389,0.134888,0.196757,-0.228214
1.141,-0.27489,0.134748,0.19608,-0.227256
1.142,-0.273402,0.134611,0.195409,-0.226305
1.143,-0.271923,0.134477,0.194743,-0.22536
1.144,-0.270455,0.134347,0.194083,-0.224422
1.145,-0.268996,0.13422,0.193428,-0.223491
1.146,-0.267547,0.134097,0.192779,-0.222567
1.147,-0.266108,0.133976,0.192135,-0.22165
1.148,-0.264678,0.13386,0.191497,-0.220739
1.149,-0.263259,0.133746,0.190865,-0.219835
1.15,-0.261849,0.133636,0.190238,-0.218938
1.151,-0.260449,0.133528,0.189616,-0.218047
1.152,-0.259058,0.133424,0.189,-0.217163
1.153,-0.257677,0.133323,0.188389,-0.216286
1.154,-0.256306,0.133225,0.187784,-0.215415
1.155,-0.254944,0.133131,0.187184,-0.214551
1.156,-0.253592,0.133039,0.186589,-0.213694
1.157,-0.25225,0.13295,0.186,-0.212843
1.158,-0.250917,0.132865,0.185416,-0.211998
1.159,-0.249594,0.132782,0.184837,-0.211161
1.16,-0.24828,0.132702,0.184263,-0.210329
1.161,-0.246976,0.132625,0.183695,-0.209504
1.162,-0.245681,0.132551,0.183131,-0.208686
1.163,-0.244395,0.13248,0.182573,-0.207874
1.164,-0.243119,0.132412,0.182021,-0.207068
1.165,-0.241853,0.132346,0.181473,-0.206269
1.166,-0.240595,0.132283,0.18093,-0.205476
1.167,-0.239347,0.132224,0.180393,-0.20469
1.168,-0.238108,0.132166,0.17986,-0.203909
1.169,-0.236879,0.132112,0.179333,-0.203135
1.17,-0.235659,0.13206,0.17881,-0.202368
1.171,-0.234448,0.132011,0.178293,-0.201607
1.172,-0.233246,0.131964,0.17778,-0.200851
1.173,-0.232053,0.13192,0.177273,-0.200102
1.174,-0.23087,0.131878,0.17677,-0.19936
1.175,-0.229695,0.131839,0.176272,-0.198623
1.176,-0.22853,0.131803,0.175779,-0.197893
1.177,-0.227373,0.131769,0.175291,-0.197168
1.178,-0.226226,0.131738,0.174808,-0.19645
1.179,-0.225088,0.131709,0.17433,-0.195738
1.18,-0.223958,0.131682,0.173856,-0.195032
1.181,-0.222838,0.131658,0.173387,-0.194332
1.182,-0.221726,0.131636,0.172923,-0.193638
1.183,-0.220623,0.131616,0.172463,-0.19295
1.184,-0.219529,0.131599,0.172009,-0.192268
1.185,-0.218444,0.131584,0.171558,-0.191591
1.186,-0.217368,0.131572,0.171113,-0.190921
1.187,-0.2163,0.131561,0.170672,-0.190257
1.188,-0.215241,0.131553,0.170236,-0.189598
1.189,-0.214191,0.131547,0.169804,-0.188945
1.19,-0.213149,0.131543,0.169377,-0.188298
1.191,-0.212116,0.131542,0.168954,-0.187657
1.192,-0.211092,0.131542,0.168536,-0.187022
1.193,-0.210076,0.131545,0.168122,-0.186392
1.194,-0.209068,0.131549,0.167713,-0.185768
1.195,-0.208069,0.131556,0.167308,-0.18515
1.196,-0.207079,0.131565,0.166907,-0.184537
1.197,-0.206097,0.131576,0.166511,-0.18393
1.198,-0.205123,0.131588,0.166119,-0.183329
1.199,-0.204158,0.131603,0.165732,-0.182733
1.2,-0.203201,0.13162,0.165349,-0.182143
1.201,-0.202252,0.131638,0.16497,-0.181558
1.202,-0.201312,0.131659,0.164595,-0.180979
1.203,-0.200379,0.131681,0.164225,-0.180405
1.204,-0.199455,0.131705,0.163858,-0.179837
1.205,-0.198539,0.131731,0.163496,-0.179274
1.206,-0.197631,0.131759,0.163138,-0.178716
1.207,-0.196731,0.131789,0.162785,-0.178164
1.208,-0.19584,0.13182,0.162435,-0.177617
1.209,-0.194956,0.131853,0.162089,-0.177076
1.21,-0.19408,0.131888,0.161748,-0.17654
1.211,-0.193212,0.131925,0.16141,-0.176009
